purchase_id,product_id,quantity,unit_price,purchase_date
13674,31,33,12.5,
13674,38,12,263.5,
13674,9,12,97.0,
13674,37,38,26.0,
13674,20,24,81.0,
13674,26,2,31.23,
13674,76,12,18.0,
13674,12,50,38.0,
13674,14,3,23.25,
13674,3,44,10.0,
13674,42,29,14.0,
13674,13,10,6.0,
13674,53,36,32.8,
13674,23,27,9.0,
13674,28,22,45.6,
13675,30,44,25.89,
13675,61,39,28.5,
13675,68,21,12.5,
13675,65,43,21.05,
13675,67,3,14.0,
13675,37,46,26.0,
13675,24,42,4.5,
13675,52,21,7.0,
13675,35,5,18.0,
13675,21,38,10.0,
13675,2,50,19.0,
13675,55,20,24.0,
13675,27,28,43.9,
13675,31,6,12.5,
13675,42,49,14.0,
13675,12,25,38.0,
13675,9,13,97.0,
13675,54,33,7.45,
13675,73,5,15.0,
13675,62,1,49.3,
13675,13,2,6.0,
13675,69,19,36.0,
13675,66,48,17.0,
13675,63,29,43.9,
13675,74,43,10.0,
13675,32,36,32.0,
13675,44,14,19.45,
13675,20,49,81.0,
13675,38,5,263.5,
13675,5,5,21.35,
13675,50,36,16.25,
13675,75,8,7.75,
13675,45,16,9.5,
13675,43,14,46.0,
13675,10,5,31.0,
13675,1,12,18.0,
13675,39,10,18.0,
13675,6,29,25.0,
13675,18,36,62.5,
13675,23,3,9.0,
13675,64,10,33.25,
13675,51,42,53.0,
13676,29,32,123.79,
13676,62,5,49.3,
13676,43,10,46.0,
13676,41,1,9.65,
13676,31,9,12.5,
13676,35,28,18.0,
13676,24,4,4.5,
13676,64,35,33.25,
13676,75,21,7.75,
13676,72,46,34.8,
13676,30,50,25.89,
13676,58,27,13.25,
13676,50,48,16.25,
13676,5,15,21.35,
13676,13,41,6.0,
13676,69,31,36.0,
13676,8,45,40.0,
13676,23,20,9.0,
13676,51,8,53.0,
13676,7,10,30.0,
13676,74,7,10.0,
13676,36,41,19.0,
13676,70,29,15.0,
13676,55,32,24.0,
13676,3,44,10.0,
13676,54,40,7.45,
13676,47,34,9.5,
13676,26,46,31.23,
13676,18,3,62.5,
13676,19,38,9.2,
13676,14,2,23.25,
13676,61,27,28.5,
13676,28,21,45.6,
13676,38,31,263.5,
13676,53,40,32.8,
13676,48,15,12.75,
13676,4,50,22.0,
13676,44,21,19.45,
13676,68,32,12.5,
13676,16,5,17.45,
13676,20,41,81.0,
13676,59,10,55.0,
13676,39,27,18.0,
13676,65,3,21.05,
13676,25,3,14.0,
13676,42,38,14.0,
13676,52,39,7.0,
13676,9,9,97.0,
13676,10,1,31.0,
13676,57,8,19.5,
13676,12,42,38.0,
13676,56,49,38.0,
13676,2,50,19.0,
13677,39,13,18.0,
13677,31,29,12.5,
13677,62,30,49.3,
13677,30,50,25.89,
13677,61,40,28.5,
13677,56,33,38.0,
13677,73,1,15.0,
13677,41,48,9.65,
13677,65,36,21.05,
13677,50,25,16.25,
13677,15,9,15.5,
13677,1,9,18.0,
13677,28,41,45.6,
13677,76,27,18.0,
13678,46,50,12.0,
13678,51,12,53.0,
13678,33,36,2.5,
13678,12,13,38.0,
13678,5,15,21.35,
13678,24,41,4.5,
13678,57,11,19.5,
13678,31,30,12.5,
13678,68,18,12.5,
13678,74,47,10.0,
13678,15,10,15.5,
13678,30,12,25.89,
13678,60,11,34.0,
13678,35,45,18.0,
13678,49,50,20.0,
13678,2,49,19.0,
13678,11,1,21.0,
13678,67,25,14.0,
13678,40,50,18.4,
13678,16,3,17.45,
13678,72,32,34.8,
13678,27,39,43.9,
13678,21,41,10.0,
13678,9,48,97.0,
13678,32,28,32.0,
13678,66,16,17.0,
13678,19,37,9.2,
13678,73,22,15.0,
13678,52,7,7.0,
13678,71,38,21.5,
13678,37,16,26.0,
13678,47,3,9.5,
13678,25,36,14.0,
13678,44,31,19.45,
13678,55,34,24.0,
13678,48,5,12.75,
13678,10,24,31.0,
13678,18,41,62.5,
13678,14,44,23.25,
13678,6,8,25.0,
13678,39,44,18.0,
13679,31,2,12.5,
13679,2,24,19.0,
13680,35,33,18.0,
13680,22,3,21.0,
13680,17,35,39.0,
13680,11,27,21.0,
13680,53,19,32.8,
13680,59,38,55.0,
13680,63,35,43.9,
13680,33,35,2.5,
13680,39,14,18.0,
13680,72,36,34.8,
13680,8,40,40.0,
13680,23,33,9.0,
13680,14,37,23.25,
13680,26,26,31.23,
13680,71,7,21.5,
13680,44,3,19.45,
13680,73,20,15.0,
13680,48,46,12.75,
13680,65,46,21.05,
13680,45,17,9.5,
13680,58,40,13.25,
13680,75,1,7.75,
13680,52,16,7.0,
13680,2,41,19.0,
13680,68,11,12.5,
13680,42,49,14.0,
13680,5,30,21.35,
13681,45,11,9.5,
13681,1,1,18.0,
13681,11,9,21.0,
13681,4,14,22.0,
13681,37,26,26.0,
13681,52,41,7.0,
13681,17,35,39.0,
13681,56,8,38.0,
13681,22,23,21.0,
13681,19,33,9.2,
13681,14,43,23.25,
13681,40,27,18.4,
13681,62,34,49.3,
13681,3,27,10.0,
13681,49,1,20.0,
13681,76,34,18.0,
13681,21,33,10.0,
13681,71,25,21.5,
13681,7,20,30.0,
13681,69,35,36.0,
13681,12,6,38.0,
13681,27,3,43.9,
13681,26,30,31.23,
13681,61,12,28.5,
13681,31,2,12.5,
13681,72,4,34.8,
13681,60,22,34.0,
13681,8,31,40.0,
13681,16,25,17.45,
13681,67,40,14.0,
13681,32,12,32.0,
13681,59,31,55.0,
13681,54,1,7.45,
13681,6,31,25.0,
13681,24,5,4.5,
13681,30,26,25.89,
13681,47,23,9.5,
13681,75,49,7.75,
13681,15,42,15.5,
13681,10,39,31.0,
13681,53,45,32.8,
13681,44,36,19.45,
13681,65,48,21.05,
13681,35,20,18.0,
13681,39,3,18.0,
13681,66,15,17.0,
13681,29,5,123.79,
13681,58,8,13.25,
13681,68,17,12.5,
13681,18,20,62.5,
13681,2,10,19.0,
13681,36,3,19.0,
13681,41,15,9.65,
13681,50,48,16.25,
13681,34,13,14.0,
13681,20,25,81.0,
13681,63,37,43.9,
13681,77,25,13.0,
13681,33,48,2.5,
13681,28,19,45.6,
13681,57,39,19.5,
13681,5,32,21.35,
13681,48,42,12.75,
13681,38,41,263.5,
13681,42,24,14.0,
13681,46,25,12.0,
13681,25,5,14.0,
13681,23,12,9.0,
13681,51,34,53.0,
13681,70,8,15.0,
13681,13,1,6.0,
13681,43,12,46.0,
13681,9,6,97.0,
13681,55,28,24.0,
13681,73,36,15.0,
13682,54,18,7.45,
13682,61,41,28.5,
13682,32,4,32.0,
13682,39,10,18.0,
13682,53,49,32.8,
13682,52,34,7.0,
13682,62,43,49.3,
13682,20,28,81.0,
13682,21,12,10.0,
13682,8,27,40.0,
13682,55,22,24.0,
13682,59,35,55.0,
13682,31,21,12.5,
13682,17,43,39.0,
13682,36,16,19.0,
13682,76,11,18.0,
13682,40,18,18.4,
13682,3,1,10.0,
13682,45,46,9.5,
13682,38,47,263.5,
13682,47,42,9.5,
13682,7,21,30.0,
13682,42,1,14.0,
13682,67,38,14.0,
13682,72,31,34.8,
13682,25,43,14.0,
13682,35,20,18.0,
13682,12,31,38.0,
13682,73,17,15.0,
13682,24,12,4.5,
13682,5,36,21.35,
13682,56,35,38.0,
13682,41,15,9.65,
13682,26,46,31.23,
13682,69,46,36.0,
13682,70,15,15.0,
13682,29,5,123.79,
13682,74,47,10.0,
13682,22,30,21.0,
13682,64,46,33.25,
13682,23,4,9.0,
13682,71,9,21.5,
13682,43,39,46.0,
13682,15,6,15.5,
13682,4,46,22.0,
13682,49,14,20.0,
13682,57,1,19.5,
13682,50,31,16.25,
13682,77,19,13.0,
13682,27,9,43.9,
13682,18,5,62.5,
13682,2,30,19.0,
13682,63,41,43.9,
13682,48,8,12.75,
13682,16,31,17.45,
13682,30,17,25.89,
13682,28,47,45.6,
13682,75,17,7.75,
13682,13,12,6.0,
13682,19,30,9.2,
13682,44,46,19.45,
13682,37,47,26.0,
13682,9,35,97.0,
13682,68,10,12.5,
13682,65,8,21.05,
13682,6,3,25.0,
13682,14,41,23.25,
13682,1,16,18.0,
13682,33,23,2.5,
13683,2,41,19.0,
13683,13,10,6.0,
13683,75,24,7.75,
13683,25,10,14.0,
13683,58,38,13.25,
13683,31,43,12.5,
13683,24,7,4.5,
13683,68,31,12.5,
13683,47,36,9.5,
13683,50,2,16.25,
13683,42,49,14.0,
13683,34,15,14.0,
13683,3,35,10.0,
13683,51,28,53.0,
13683,59,21,55.0,
13683,1,42,18.0,
13683,70,23,15.0,
13683,65,29,21.05,
13683,18,33,62.5,
13683,21,39,10.0,
13683,6,24,25.0,
13683,67,48,14.0,
13683,69,48,36.0,
13683,60,43,34.0,
13684,29,15,123.79,
13684,8,41,40.0,
13684,7,9,30.0,
13684,56,15,38.0,
13684,1,12,18.0,
13684,53,29,32.8,
13684,61,25,28.5,
13684,36,43,19.0,
13684,46,12,12.0,
13684,68,2,12.5,
13684,15,5,15.5,
13684,75,24,7.75,
13684,45,33,9.5,
13684,49,50,20.0,
13684,13,45,6.0,
13684,50,2,16.25,
13684,62,30,49.3,
13684,9,50,97.0,
13684,71,19,21.5,
13684,28,8,45.6,
13684,67,28,14.0,
13684,22,21,21.0,
13684,66,8,17.0,
13684,77,22,13.0,
13684,72,14,34.8,
13684,74,46,10.0,
13684,3,26,10.0,
13684,41,21,9.65,
13684,63,34,43.9,
13684,11,3,21.0,
13684,70,11,15.0,
13684,30,30,25.89,
13684,35,32,18.0,
13684,76,14,18.0,
13684,64,47,33.25,
13684,23,13,9.0,
13684,4,47,22.0,
13684,51,11,53.0,
13684,69,6,36.0,
13684,27,23,43.9,
13684,37,11,26.0,
13684,16,49,17.45,
13685,1,29,18.0,
13685,67,50,14.0,
13685,63,3,43.9,
13685,70,18,15.0,
13685,23,31,9.0,
13685,56,11,38.0,
13685,21,5,10.0,
13685,48,44,12.75,
13685,65,28,21.05,
13685,43,25,46.0,
13685,18,40,62.5,
13686,1,49,18.0,
13686,76,47,18.0,
13686,5,3,21.35,
13686,36,25,19.0,
13686,45,18,9.5,
13686,61,3,28.5,
13686,25,46,14.0,
13686,43,28,46.0,
13686,42,47,14.0,
13686,8,43,40.0,
13686,46,3,12.0,
13686,77,33,13.0,
13686,71,15,21.5,
13686,39,15,18.0,
13686,41,37,9.65,
13686,30,19,25.89,
13686,33,50,2.5,
13686,6,40,25.0,
13686,28,18,45.6,
13686,75,49,7.75,
13686,49,44,20.0,
13686,4,13,22.0,
13686,22,49,21.0,
13687,53,3,32.8,
13687,35,30,18.0,
13687,11,23,21.0,
13687,60,8,34.0,
13687,69,44,36.0,
13687,40,22,18.4,
13687,59,37,55.0,
13687,38,16,263.5,
13687,49,16,20.0,
13687,21,4,10.0,
13687,36,10,19.0,
13687,7,13,30.0,
13687,63,13,43.9,
13687,34,2,14.0,
13687,23,6,9.0,
13687,17,23,39.0,
13687,29,9,123.79,
13687,13,16,6.0,
13687,47,26,9.5,
13687,52,21,7.0,
13687,68,11,12.5,
13687,14,27,23.25,
13687,22,2,21.0,
13687,73,23,15.0,
13687,56,24,38.0,
13687,30,50,25.89,
13687,65,26,21.05,
13687,75,1,7.75,
13687,6,3,25.0,
13687,33,20,2.5,
13687,9,32,97.0,
13687,72,3,34.8,
13687,62,33,49.3,
13687,5,44,21.35,
13687,54,6,7.45,
13687,19,35,9.2,
13688,32,14,32.0,
13688,16,33,17.45,
13688,1,24,18.0,
13688,50,13,16.25,
13688,43,34,46.0,
13688,45,28,9.5,
13688,69,24,36.0,
13688,65,35,21.05,
13688,14,39,23.25,
13688,6,48,25.0,
13688,21,36,10.0,
13688,25,8,14.0,
13688,24,8,4.5,
13688,31,43,12.5,
13688,72,4,34.8,
13688,15,12,15.5,
13688,20,37,81.0,
13688,39,12,18.0,
13688,37,37,26.0,
13688,3,3,10.0,
13688,9,15,97.0,
13688,66,20,17.0,
13688,46,40,12.0,
13688,33,9,2.5,
13688,57,33,19.5,
13688,7,22,30.0,
13688,12,44,38.0,
13688,51,2,53.0,
13688,19,6,9.2,
13688,18,10,62.5,
13688,28,26,45.6,
13688,76,17,18.0,
13688,59,43,55.0,
13689,17,32,39.0,
13689,28,39,45.6,
13689,4,18,22.0,
13689,18,18,62.5,
13689,34,17,14.0,
13689,48,34,12.75,
13689,37,31,26.0,
13689,59,44,55.0,
13689,47,1,9.5,
13689,46,50,12.0,
13689,53,40,32.8,
13689,40,49,18.4,
13689,52,11,7.0,
13689,7,28,30.0,
13689,65,16,21.05,
13689,3,31,10.0,
13689,44,15,19.45,
13689,19,35,9.2,
13689,45,17,9.5,
13689,23,44,9.0,
13689,60,18,34.0,
13689,8,8,40.0,
13689,64,4,33.25,
13689,58,45,13.25,
13689,30,10,25.89,
13689,14,43,23.25,
13689,42,42,14.0,
13689,50,14,16.25,
13689,68,14,12.5,
13689,16,27,17.45,
13689,6,26,25.0,
13689,33,10,2.5,
13689,43,47,46.0,
13689,67,43,14.0,
13689,21,15,10.0,
13689,55,39,24.0,
13689,71,1,21.5,
13689,32,46,32.0,
13689,54,28,7.45,
13689,36,41,19.0,
13689,75,15,7.75,
13689,22,19,21.0,
13689,38,34,263.5,
13689,27,5,43.9,
13689,49,18,20.0,
13689,25,48,14.0,
13689,15,46,15.5,
13689,10,25,31.0,
13689,73,21,15.0,
13689,1,11,18.0,
13689,62,30,49.3,
13689,31,40,12.5,
13689,39,44,18.0,
13689,2,3,19.0,
13689,61,3,28.5,
13689,12,10,38.0,
13689,26,22,31.23,
13690,15,9,15.5,
13690,67,20,14.0,
13690,29,31,123.79,
13690,40,34,18.4,
13690,4,45,22.0,
13690,41,47,9.65,
13691,5,5,21.35,
13691,37,34,26.0,
13691,41,10,9.65,
13691,29,47,123.79,
13691,8,21,40.0,
13691,67,29,14.0,
13691,39,48,18.0,
13691,59,27,55.0,
13691,15,50,15.5,
13691,32,39,32.0,
13691,44,3,19.45,
13691,65,34,21.05,
13691,21,11,10.0,
13691,36,34,19.0,
13691,49,1,20.0,
13691,16,21,17.45,
13691,34,12,14.0,
13691,3,35,10.0,
13691,28,43,45.6,
13691,4,16,22.0,
13691,77,46,13.0,
13691,51,10,53.0,
13691,75,16,7.75,
13691,35,9,18.0,
13691,63,31,43.9,
13691,7,15,30.0,
13691,38,10,263.5,
13691,6,46,25.0,
13691,56,6,38.0,
13691,22,24,21.0,
13691,31,13,12.5,
13691,2,19,19.0,
13691,61,17,28.5,
13691,42,49,14.0,
13691,9,18,97.0,
13691,19,21,9.2,
13691,46,34,12.0,
13691,76,1,18.0,
13691,74,32,10.0,
13691,11,29,21.0,
13691,70,39,15.0,
13691,1,48,18.0,
13691,40,36,18.4,
13691,47,4,9.5,
13691,30,39,25.89,
13691,54,38,7.45,
13691,58,11,13.25,
13691,50,32,16.25,
13691,17,22,39.0,
13692,23,36,9.0,
13692,32,37,32.0,
13692,3,1,10.0,
13692,26,38,31.23,
13692,15,15,15.5,
13692,64,50,33.25,
13692,62,21,49.3,
13692,7,15,30.0,
13692,29,47,123.79,
13692,13,13,6.0,
13692,17,41,39.0,
13692,66,49,17.0,
13692,10,9,31.0,
13692,30,20,25.89,
13692,5,36,21.35,
13692,57,37,19.5,
13692,46,13,12.0,
13692,24,22,4.5,
13692,22,17,21.0,
13692,40,25,18.4,
13692,71,50,21.5,
13692,70,32,15.0,
13692,18,35,62.5,
13692,35,8,18.0,
13692,53,38,32.8,
13692,49,49,20.0,
13692,34,50,14.0,
13692,20,1,81.0,
13692,52,43,7.0,
13692,41,26,9.65,
13692,39,7,18.0,
13692,31,18,12.5,
13693,32,48,32.0,
13693,48,30,12.75,
13693,74,6,10.0,
13693,14,7,23.25,
13693,42,46,14.0,
13693,27,27,43.9,
13693,52,38,7.0,
13693,7,38,30.0,
13693,61,20,28.5,
13693,3,25,10.0,
13693,25,34,14.0,
13693,22,15,21.0,
13693,43,21,46.0,
13693,65,10,21.05,
13693,4,37,22.0,
13693,56,22,38.0,
13694,49,19,20.0,
13694,62,41,49.3,
13694,35,2,18.0,
13694,53,11,32.8,
13694,34,8,14.0,
13694,57,46,19.5,
13694,2,22,19.0,
13694,48,28,12.75,
13694,41,6,9.65,
13694,58,8,13.25,
13694,43,36,46.0,
13694,65,37,21.05,
13694,17,42,39.0,
13694,56,47,38.0,
13694,32,29,32.0,
13694,16,38,17.45,
13694,77,41,13.0,
13694,70,22,15.0,
13695,7,4,30.0,
13695,53,10,32.8,
13695,68,49,12.5,
13695,22,25,21.0,
13695,25,42,14.0,
13695,61,23,28.5,
13695,37,9,26.0,
13695,49,25,20.0,
13695,54,47,7.45,
13695,62,30,49.3,
13695,69,7,36.0,
13695,12,23,38.0,
13695,58,9,13.25,
13695,38,49,263.5,
13695,60,16,34.0,
13695,3,21,10.0,
13695,56,19,38.0,
13695,8,47,40.0,
13695,46,46,12.0,
13695,34,36,14.0,
13695,48,34,12.75,
13695,15,6,15.5,
13695,30,7,25.89,
13695,73,42,15.0,
13695,52,32,7.0,
13695,59,28,55.0,
13695,45,16,9.5,
13695,75,7,7.75,
13695,66,49,17.0,
13695,70,41,15.0,
13695,43,25,46.0,
13695,67,3,14.0,
13695,35,26,18.0,
13695,20,14,81.0,
13695,65,34,21.05,
13695,55,31,24.0,
13695,5,8,21.35,
13695,40,4,18.4,
13696,59,13,55.0,
13696,44,9,19.45,
13696,20,47,81.0,
13696,60,9,34.0,
13696,63,24,43.9,
13696,53,22,32.8,
13696,27,44,43.9,
13696,17,8,39.0,
13696,70,16,15.0,
13696,72,8,34.8,
13696,66,12,17.0,
13696,48,32,12.75,
13696,26,27,31.23,
13696,23,20,9.0,
13696,15,43,15.5,
13696,65,40,21.05,
13696,35,19,18.0,
13696,61,41,28.5,
13696,6,15,25.0,
13696,64,2,33.25,
13696,77,15,13.0,
13696,52,26,7.0,
13696,38,37,263.5,
13696,3,35,10.0,
13696,75,12,7.75,
13696,7,39,30.0,
13696,39,38,18.0,
13696,19,39,9.2,
13696,36,35,19.0,
13696,54,39,7.45,
13696,29,37,123.79,
13696,30,17,25.89,
13696,21,26,10.0,
13697,62,26,49.3,
13697,50,49,16.25,
13697,14,44,23.25,
13697,41,43,9.65,
13697,11,5,21.0,
13697,73,26,15.0,
13697,4,40,22.0,
13697,19,6,9.2,
13697,65,29,21.05,
13697,61,30,28.5,
13697,12,7,38.0,
13697,56,19,38.0,
13697,34,16,14.0,
13697,2,39,19.0,
13697,15,48,15.5,
13697,25,43,14.0,
13697,22,10,21.0,
13697,20,23,81.0,
13697,38,29,263.5,
13697,52,15,7.0,
13697,64,37,33.25,
13697,3,42,10.0,
13697,60,23,34.0,
13697,51,20,53.0,
13697,58,40,13.25,
13697,42,18,14.0,
13697,36,49,19.0,
13697,21,40,10.0,
13697,67,46,14.0,
13697,77,50,13.0,
13697,31,37,12.5,
13697,69,9,36.0,
13697,63,50,43.9,
13697,5,35,21.35,
13697,28,15,45.6,
13698,38,26,263.5,
13698,8,43,40.0,
13698,18,14,62.5,
13698,29,34,123.79,
13698,12,6,38.0,
13698,14,36,23.25,
13698,64,5,33.25,
13698,49,49,20.0,
13698,45,28,9.5,
13698,21,43,10.0,
13698,75,14,7.75,
13698,71,41,21.5,
13698,60,23,34.0,
13698,43,23,46.0,
13698,62,38,49.3,
13698,34,34,14.0,
13698,68,19,12.5,
13698,28,43,45.6,
13698,3,7,10.0,
13698,44,28,19.45,
13698,70,15,15.0,
13698,56,26,38.0,
13698,4,36,22.0,
13698,2,24,19.0,
13698,55,11,24.0,
13698,54,45,7.45,
13698,41,29,9.65,
13698,77,43,13.0,
13698,66,30,17.0,
13698,35,31,18.0,
13698,39,19,18.0,
13698,52,28,7.0,
13698,27,38,43.9,
13698,33,41,2.5,
13698,31,31,12.5,
13698,15,27,15.5,
13698,61,38,28.5,
13698,58,42,13.25,
13698,23,41,9.0,
13698,5,46,21.35,
13698,7,11,30.0,
13698,40,13,18.4,
13698,19,28,9.2,
13698,36,6,19.0,
13698,65,46,21.05,
13698,1,9,18.0,
13698,16,20,17.45,
13698,50,30,16.25,
13698,25,33,14.0,
13698,63,2,43.9,
13698,73,31,15.0,
13698,57,49,19.5,
13698,76,34,18.0,
13698,37,10,26.0,
13698,42,43,14.0,
13698,32,18,32.0,
13698,72,1,34.8,
13698,69,6,36.0,
13698,53,42,32.8,
13698,48,18,12.75,
13698,46,48,12.0,
13698,17,25,39.0,
13698,10,44,31.0,
13698,59,29,55.0,
13698,47,14,9.5,
13698,74,44,10.0,
13698,22,35,21.0,
13698,30,21,25.89,
13698,6,6,25.0,
13699,39,2,18.0,
13699,77,29,13.0,
13699,20,28,81.0,
13699,14,26,23.25,
13699,42,43,14.0,
13699,37,20,26.0,
13699,70,2,15.0,
13699,27,24,43.9,
13699,23,2,9.0,
13699,40,36,18.4,
13700,68,18,12.5,
13700,54,16,7.45,
13700,43,5,46.0,
13700,74,25,10.0,
13700,56,42,38.0,
13700,52,26,7.0,
13700,38,2,263.5,
13700,29,23,123.79,
13700,76,18,18.0,
13700,48,16,12.75,
13700,66,18,17.0,
13700,77,14,13.0,
13700,72,33,34.8,
13700,13,44,6.0,
13700,73,4,15.0,
13700,16,6,17.45,
13700,75,24,7.75,
13700,17,45,39.0,
13700,59,39,55.0,
13700,61,19,28.5,
13700,19,31,9.2,
13700,23,26,9.0,
13700,20,34,81.0,
13700,7,49,30.0,
13700,31,8,12.5,
13700,60,47,34.0,
13700,1,18,18.0,
13700,36,46,19.0,
13700,40,11,18.4,
13700,9,10,97.0,
13700,53,41,32.8,
13700,12,8,38.0,
13700,2,27,19.0,
13700,28,16,45.6,
13700,32,29,32.0,
13700,26,27,31.23,
13700,55,6,24.0,
13700,39,32,18.0,
13700,35,38,18.0,
13700,49,48,20.0,
13700,62,49,49.3,
13700,64,31,33.25,
13701,69,44,36.0,
13701,19,18,9.2,
13701,59,30,55.0,
13701,18,18,62.5,
13701,27,19,43.9,
13701,14,6,23.25,
13701,51,42,53.0,
13701,24,35,4.5,
13701,36,22,19.0,
13701,32,30,32.0,
13701,65,15,21.05,
13701,57,9,19.5,
13701,1,23,18.0,
13701,31,10,12.5,
13701,67,49,14.0,
13701,39,47,18.0,
13701,71,22,21.5,
13701,10,39,31.0,
13701,13,33,6.0,
13701,68,49,12.5,
13701,34,35,14.0,
13701,56,43,38.0,
13701,26,46,31.23,
13702,57,11,19.5,
13702,44,24,19.45,
13702,58,12,13.25,
13702,61,40,28.5,
13702,66,49,17.0,
13702,16,10,17.45,
13702,77,40,13.0,
13702,43,20,46.0,
13702,72,22,34.8,
13702,24,14,4.5,
13702,7,38,30.0,
13702,40,41,18.4,
13702,5,14,21.35,
13702,15,5,15.5,
13702,65,39,21.05,
13703,45,6,9.5,
13703,12,15,38.0,
13703,67,26,14.0,
13703,41,8,9.65,
13703,2,29,19.0,
13703,44,2,19.45,
13703,60,46,34.0,
13703,5,42,21.35,
13703,24,6,4.5,
13703,28,20,45.6,
13703,14,9,23.25,
13703,34,13,14.0,
13703,21,4,10.0,
13703,30,33,25.89,
13703,25,37,14.0,
13703,9,17,97.0,
13703,73,20,15.0,
13703,49,4,20.0,
13703,3,15,10.0,
13703,22,38,21.0,
13703,4,12,22.0,
13703,75,32,7.75,
13703,1,26,18.0,
13703,77,37,13.0,
13703,8,23,40.0,
13703,59,10,55.0,
13703,55,16,24.0,
13703,11,8,21.0,
13703,66,20,17.0,
13703,32,42,32.0,
13703,31,23,12.5,
13703,13,43,6.0,
13703,10,8,31.0,
13703,17,25,39.0,
13703,68,25,12.5,
13703,72,11,34.8,
13703,19,4,9.2,
13703,61,37,28.5,
13703,26,18,31.23,
13703,64,6,33.25,
13703,47,6,9.5,
13703,29,31,123.79,
13703,27,34,43.9,
13703,48,27,12.75,
13703,74,33,10.0,
13703,56,47,38.0,
13703,43,9,46.0,
13703,71,30,21.5,
13703,38,24,263.5,
13703,33,1,2.5,
13703,16,50,17.45,
13703,40,26,18.4,
13703,39,40,18.0,
13703,42,25,14.0,
13703,15,6,15.5,
13703,46,46,12.0,
13703,36,15,19.0,
13703,76,48,18.0,
13703,50,31,16.25,
13703,63,24,43.9,
13703,37,4,26.0,
13703,70,35,15.0,
13703,58,24,13.25,
13704,55,25,24.0,
13704,56,4,38.0,
13704,61,17,28.5,
13704,33,42,2.5,
13704,67,47,14.0,
13704,45,42,9.5,
13704,36,41,19.0,
13704,7,28,30.0,
13704,17,18,39.0,
13704,43,4,46.0,
13704,31,13,12.5,
13704,54,1,7.45,
13704,11,13,21.0,
13704,9,20,97.0,
13704,68,38,12.5,
13704,22,6,21.0,
13704,15,25,15.5,
13704,57,40,19.5,
13704,27,7,43.9,
13704,25,16,14.0,
13704,51,21,53.0,
13705,63,27,43.9,
13705,7,46,30.0,
13705,60,47,34.0,
13705,11,9,21.0,
13705,37,20,26.0,
13705,25,7,14.0,
13705,59,27,55.0,
13705,65,7,21.05,
13705,56,50,38.0,
13705,30,19,25.89,
13705,39,13,18.0,
13705,28,46,45.6,
13705,26,25,31.23,
13705,70,47,15.0,
13705,31,22,12.5,
13705,47,31,9.5,
13705,18,24,62.5,
13705,6,38,25.0,
13705,35,47,18.0,
13705,74,45,10.0,
13705,20,45,81.0,
13705,16,48,17.45,
13705,52,2,7.0,
13705,34,43,14.0,
13705,12,2,38.0,
13705,69,25,36.0,
13705,38,13,263.5,
13705,15,14,15.5,
13705,71,1,21.5,
13705,19,45,9.2,
13705,42,7,14.0,
13705,4,14,22.0,
13705,58,2,13.25,
13705,33,29,2.5,
13705,32,39,32.0,
13705,2,17,19.0,
13705,36,32,19.0,
13705,21,11,10.0,
13705,48,36,12.75,
13705,3,37,10.0,
13705,29,7,123.79,
13705,13,18,6.0,
13705,45,23,9.5,
13705,64,35,33.25,
13705,67,23,14.0,
13705,5,3,21.35,
13705,66,9,17.0,
13705,49,27,20.0,
13705,10,3,31.0,
13705,23,15,9.0,
13705,68,19,12.5,
13705,22,14,21.0,
13705,51,2,53.0,
13705,40,3,18.4,
13705,41,40,9.65,
13705,76,16,18.0,
13705,9,32,97.0,
13705,27,35,43.9,
13705,43,43,46.0,
13705,54,25,7.45,
13705,57,43,19.5,
13705,46,35,12.0,
13705,14,27,23.25,
13706,11,1,21.0,
13706,70,14,15.0,
13706,28,29,45.6,
13706,9,29,97.0,
13706,10,41,31.0,
13706,32,36,32.0,
13706,3,4,10.0,
13706,55,30,24.0,
13706,8,27,40.0,
13706,1,5,18.0,
13706,47,34,9.5,
13706,37,23,26.0,
13706,6,1,25.0,
13706,58,27,13.25,
13706,30,21,25.89,
13706,73,24,15.0,
13706,13,19,6.0,
13706,49,25,20.0,
13706,46,11,12.0,
13706,76,41,18.0,
13706,25,34,14.0,
13706,67,36,14.0,
13706,18,13,62.5,
13706,50,39,16.25,
13706,17,14,39.0,
13706,33,38,2.5,
13706,69,46,36.0,
13706,23,17,9.0,
13706,24,31,4.5,
13706,53,48,32.8,
13706,52,31,7.0,
13706,72,46,34.8,
13706,43,29,46.0,
13706,5,14,21.35,
13706,38,27,263.5,
13706,16,1,17.45,
13706,20,39,81.0,
13706,77,18,13.0,
13706,26,33,31.23,
13706,19,39,9.2,
13706,21,19,10.0,
13707,62,31,49.3,
13707,58,21,13.25,
13707,29,32,123.79,
13707,2,18,19.0,
13707,33,38,2.5,
13707,22,36,21.0,
13707,48,25,12.75,
13707,20,25,81.0,
13707,75,50,7.75,
13707,46,30,12.0,
13707,30,31,25.89,
13707,72,42,34.8,
13707,41,43,9.65,
13707,10,4,31.0,
13707,14,31,23.25,
13707,28,12,45.6,
13707,69,33,36.0,
13707,65,44,21.05,
13707,18,31,62.5,
13707,51,5,53.0,
13707,17,18,39.0,
13707,32,9,32.0,
13707,67,6,14.0,
13708,2,25,19.0,
13708,56,9,38.0,
13708,67,7,14.0,
